City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
275,gallup,35.5281,-108.7426,-0.58,86,0,2.57,US,1711554363
276,hotan,37.0997,79.9269,16.62,17,98,4.38,CN,1711554363
277,gadzhiyevo,69.2551,33.3362,-9.12,86,68,2.84,RU,1711554363
278,loudun,47.0079,0.083,11.1,82,100,7.02,FR,1711554363
279,dodola,6.9833,39.1833,15.54,73,98,1.97,ET,1711554363
280,jeddah,21.5169,39.2192,28.92,42,0,3.6,SA,1711554337
281,fortuna,40.5982,-124.1573,11.31,95,100,6.17,US,1711554364
282,jaffa,32.0504,34.7522,27.09,34,0,5.66,IL,1711554364
283,zhangjiakou,40.81,114.8794,3.92,24,0,9.13,CN,1711554289
284,awjilah,29.1081,21.2869,36.81,6,74,5.9,LY,1711554364
285,manta,-0.95,-80.7333,29.88,83,40,6.26,EC,1711554327
286,yaren,-0.5472,166.916,27.96,81,88,6.28,NR,1711554344
287,jose maria morelos,23.3952,-103.8984,17.0,11,0,1.36,MX,1711554365
288,kupang,-10.1667,123.5833,26.32,100,20,0.51,ID,1711554365
289,guasdualito,7.2424,-70.7324,30.98,74,40,3.09,VE,1711554365
290,harstad,68.799,16.5293,-1.03,70,59,6.26,NO,1711554365
291,aghajari,30.7006,49.8315,22.12,46,0,4.12,IR,1711554365
292,akrehamn,59.2667,5.1833,10.14,57,75,8.23,NO,1711554365
293,aweil,8.7682,27.4002,35.96,9,95,1.51,SS,1711554365
294,zambezi,-13.5432,23.1047,26.29,59,99,0.81,ZM,1711554366
295,balcesti,44.6167,23.95,13.98,75,92,5.56,RO,1711554366
296,good hope,33.7647,-117.267,13.23,84,0,0.0,US,1711554180
297,broome,42.2506,-75.833,11.22,74,75,3.13,US,1711554366
298,porto novo,6.4965,2.6036,32.9,59,80,5.63,BJ,1711554366
299,nadym,65.5333,72.5167,-23.01,100,27,2.4,RU,1711554367
300,arraial do cabo,-22.9661,-42.0278,26.98,69,75,3.6,BR,1711554367
301,akureyri,65.6835,-18.0878,-0.04,64,75,3.6,IS,1711554367
302,ribeira brava,32.65,-17.0667,20.95,71,43,6.98,PT,1711554367
303,kerikeri,-35.2268,173.9474,12.17,90,43,1.83,NZ,1711554367
304,sibolga,1.7427,98.7792,25.38,93,100,1.72,ID,1711554367
305,acapulco de juarez,16.8634,-99.8901,22.9,60,0,2.57,MX,1711554368
306,filey,54.21,-0.2892,10.58,73,38,3.13,GB,1711554368
307,malpica,43.3228,-8.8105,10.13,57,96,11.25,ES,1711554368
308,kavieng,-2.5744,150.7967,28.09,77,86,2.42,PG,1711554368
309,mariehamn,60.0973,19.9348,5.92,75,0,4.12,AX,1711554368
310,bayganin,48.6947,55.8742,5.53,83,99,9.6,KZ,1711554368
311,luderitz,-26.6481,15.1594,20.78,66,0,11.02,NA,1711554368
312,dourados,-22.2211,-54.8056,30.3,47,55,4.53,BR,1711554303
313,porto velho,-8.7619,-63.9039,27.03,83,75,2.06,BR,1711554359
314,kabalo,-6.05,26.9167,25.19,92,99,1.24,CD,1711554369
315,brokopondo,4.75,-55.1667,32.06,56,71,1.62,SR,1711554369
316,petropavlovsk-kamchatsky,53.0452,158.6483,-6.42,80,0,4.0,RU,1711554369
317,xilin hot,43.9667,116.0333,-4.11,63,77,11.0,CN,1711554369
318,namdrik,5.5994,168.1028,27.71,80,100,6.7,MH,1711554369
319,kismayo,-0.3582,42.5454,28.71,71,99,6.87,SO,1711554370
320,terrace,54.5163,-128.6035,2.9,80,40,9.26,CA,1711554370
321,langsa,4.4683,97.9683,24.86,91,97,1.39,ID,1711554370
322,fort mcmurray,56.7268,-111.381,-7.23,79,100,7.2,CA,1711554134
323,upata,8.0086,-62.3989,37.52,27,78,0.33,VE,1711554363
324,labuan,5.2767,115.2417,28.2,89,20,2.06,MY,1711554370
325,klaksvik,62.2266,-6.589,5.51,66,88,17.17,FO,1711554371
326,whangarei,-35.7317,174.3239,13.27,97,50,1.66,NZ,1711554371
327,papao,-17.75,-149.55,25.82,80,97,8.57,PF,1711554371
328,ulladulla,-35.35,150.4667,19.87,92,100,2.15,AU,1711554371
329,pitimbu,-7.4706,-34.8086,29.33,77,72,5.34,BR,1711554371
330,pajan,-1.5667,-80.4167,29.3,66,55,1.91,EC,1711554372
331,midvagur,62.0511,-7.1939,5.46,52,75,6.17,FO,1711554372
332,gizo,-8.103,156.8419,28.01,78,100,2.06,SB,1711554372
333,sinabang,2.4803,96.3801,27.12,82,99,2.08,ID,1711554372
334,lengshuitan,26.4111,111.5956,21.79,87,99,1.32,CN,1711554372
335,znamenskoye,57.1281,73.8282,1.02,99,100,3.44,RU,1711554372
336,tvoroyri,61.5556,-6.8111,5.21,67,100,18.09,FO,1711554372
337,lerwick,60.1545,-1.1494,7.0,93,98,12.13,GB,1711554373
338,solleftea,63.1667,17.2667,0.92,98,100,2.78,SE,1711554373
339,udachny,66.4167,112.4,-32.09,100,27,1.99,RU,1711554373
340,nosy varika,-20.5833,48.5333,23.73,84,100,2.21,MG,1711554373
341,petoskey,45.3733,-84.9553,-0.83,76,100,7.6,US,1711554373
342,padang,-0.9492,100.3543,28.03,89,100,1.74,ID,1711554373
343,urangan,-25.3,152.9,22.89,97,99,4.02,AU,1711554373
344,cachoeira do sul,-30.0392,-52.8939,27.73,53,8,1.72,BR,1711554170
345,raymondville,26.4815,-97.7831,21.26,61,0,6.16,US,1711554374
346,bamboo flat,11.7,92.7167,29.05,70,93,2.57,IN,1711554374
347,muynoq,43.7683,59.0214,10.6,71,100,5.36,UZ,1711554374
348,severo-yeniseyskiy,60.3725,93.0408,-14.02,98,96,1.53,RU,1711554374
349,mikuni,36.2171,136.1519,2.95,74,100,2.49,JP,1711554374
350,asau,46.4333,26.4,8.51,85,91,2.95,RO,1711554374
351,mount pleasant,32.7941,-79.8626,22.08,91,75,5.14,US,1711554314
352,acarau,-2.8856,-40.12,26.15,84,100,7.2,BR,1711554375
353,east london,-33.0153,27.9116,19.52,94,40,6.17,ZA,1711554375
354,burntisland,56.0625,-3.2318,8.3,91,20,5.66,GB,1711554375
355,chelak,39.9203,66.8611,17.42,68,39,3.05,UZ,1711554375
356,puerto baquerizo moreno,-0.9,-89.6,28.55,79,40,0.0,EC,1711554375
357,pavilosta,56.8879,21.1859,12.95,66,78,5.65,LV,1711554375
358,orange walk,17.8333,-88.8333,35.2,47,24,0.25,BZ,1711554285
359,tinsukia,27.5,95.3667,21.16,62,26,0.27,IN,1711554376
360,leticia,-4.2153,-69.9406,29.03,79,40,2.06,CO,1711554376
361,antalaha,-14.9003,50.2788,24.88,93,100,4.57,MG,1711554376
362,savanna-la-mar,18.219,-78.1332,29.97,55,5,2.15,JM,1711554376
363,sovetskaya gavan',48.9723,140.2878,-1.05,89,30,1.67,RU,1711554376
364,ontario,34.0633,-117.6509,15.7,77,40,0.89,US,1711554376
365,fisterra,42.9049,-9.2629,10.42,78,99,17.13,ES,1711554376
366,qaqortoq,60.7167,-46.0333,-3.39,90,19,1.65,GL,1711554377
367,ghadamis,30.1337,9.5007,21.95,17,4,7.8,LY,1711554377
368,steinbach,50.1667,8.5667,11.73,62,75,7.72,DE,1711554377
369,itigi,-5.7,34.4833,19.92,94,62,2.16,TZ,1711554377
370,funafuti,-8.5243,179.1942,27.0,89,100,1.03,TV,1711554377
371,am timan,11.0297,20.2827,38.75,9,98,1.86,TD,1711554377
372,cova figueira,14.8905,-24.2934,20.07,75,31,7.88,CV,1711554378
373,howrah,22.5892,88.3103,29.0,84,40,4.12,IN,1711554327
374,boende,-0.2167,20.8667,29.52,63,86,1.17,CD,1711554378
375,beni,0.5,29.4667,20.99,91,100,1.05,CD,1711554378
376,kharkhorin,47.1975,102.8238,-3.0,43,28,4.64,MN,1711554378
377,kailua-kona,19.6406,-155.9956,25.33,84,100,3.09,US,1711554208
378,la mira,18.035,-102.3266,26.58,33,0,1.74,MX,1711554378
379,ta`u,-14.2336,-169.5144,28.3,75,100,3.25,AS,1711554378
380,kenai,60.5544,-151.2583,0.08,98,100,0.0,US,1711554379
381,motueka,-41.1333,173.0167,11.17,75,100,1.92,NZ,1711554379
382,hasaki,35.7333,140.8333,5.22,53,65,3.12,JP,1711554379
383,tarawa,1.419,172.984,28.05,89,75,4.12,KI,1711554379
384,ingeniero jacobacci,-41.3427,-69.5448,18.99,33,70,2.87,AR,1711554379
385,buka,40.8108,69.1986,18.47,57,97,2.85,UZ,1711554379
386,gbarnga,6.9956,-9.4722,33.35,47,82,1.03,LR,1711554379
387,las lomitas,-24.7096,-60.593,36.75,26,0,1.3,AR,1711554380
388,ambanja,-13.6833,48.45,26.96,91,100,4.66,MG,1711554380
389,isangel,-19.55,169.2667,28.06,83,75,2.06,VU,1711554380
390,saint-flour,45.0833,3.0,3.55,98,67,3.47,FR,1711554380
391,mazouna,36.1223,0.8987,17.92,48,2,13.37,DZ,1711554380
392,anloga,5.7947,0.8973,30.34,70,78,6.02,GH,1711554380
393,castillos,-34.1667,-53.8333,23.59,51,71,1.99,UY,1711554381
394,ad douiem,14.0012,32.3116,32.55,7,29,4.45,SD,1711554381
395,sorong,-0.8833,131.25,27.08,85,88,3.91,ID,1711554381
396,chui,-33.6971,-53.4616,23.62,52,82,1.85,UY,1711554180
397,kristiansund,63.1115,7.732,8.03,49,0,4.63,NO,1711554381
398,olyokminsk,60.3736,120.4264,-11.27,89,100,5.34,RU,1711554381
399,snyder,32.7179,-100.9176,11.84,50,0,5.14,US,1711554381
400,okhotsk,59.3833,143.3,-8.04,91,99,1.21,RU,1711554381
401,chul'man,56.8479,124.9104,-3.34,96,100,1.94,RU,1711554382
402,saquarema,-22.92,-42.5103,27.08,83,100,2.56,BR,1711554382
403,sanghar,26.0466,68.9481,31.36,35,100,7.52,PK,1711554246
404,kikwit,-5.041,18.8162,28.45,72,100,1.1,CD,1711554382
405,nova sintra,14.8667,-24.7167,19.39,75,20,10.25,CV,1711554382
406,topeka,39.0483,-95.678,4.5,49,75,2.57,US,1711554358
407,kalmunai,7.4167,81.8167,27.43,82,23,2.9,LK,1711554382
408,jalai nur,49.45,117.7,-4.34,68,100,15.04,CN,1711554383
409,launceston,-41.45,147.1667,10.64,76,39,1.54,AU,1711554383
410,devils lake,48.1128,-98.8651,-6.94,58,0,9.26,US,1711554383
411,katsuren-haebaru,26.3369,127.8719,19.01,79,75,0.0,JP,1711554383
412,codajas,-3.8367,-62.0569,28.98,77,100,1.65,BR,1711554383
413,uyskoye,54.3775,60.0047,1.97,98,100,6.86,RU,1711554383
414,pandan,14.0453,124.1694,26.23,91,57,3.52,PH,1711554384
415,kittila,67.6647,24.8936,-2.44,54,40,3.6,FI,1711554384
416,pemalang,-6.9,109.3667,26.15,85,96,1.96,ID,1711554384
417,lebu,-37.6167,-73.65,16.72,77,17,6.23,CL,1711554384
418,amaigbo,5.7892,7.8383,38.38,31,70,1.89,NG,1711554384
419,rafaela,-31.2503,-61.4867,28.89,41,99,0.45,AR,1711554302
420,sandnessjoen,66.0217,12.6316,4.06,56,40,2.57,NO,1711554385
421,mikashevichy,52.2173,27.476,10.12,44,33,6.81,BY,1711554385
422,panaba,21.2833,-88.2667,34.59,49,40,4.93,MX,1711554385
423,myitkyina,25.3833,97.4,20.96,57,75,1.29,MM,1711554385
424,san luis de la loma,17.2706,-100.8939,26.6,45,0,1.86,MX,1711554385
425,hakui,36.8833,136.7833,5.94,76,90,2.47,JP,1711554385
426,poronaysk,49.2167,143.1167,-5.63,86,10,0.9,RU,1711554386
427,hazard,37.2495,-83.1932,12.83,59,21,2.49,US,1711554127
428,namibe,-15.1961,12.1522,26.94,75,65,4.12,AO,1711554386
429,rikaze,29.25,88.8833,8.51,25,87,0.84,CN,1711554386
430,ruidoso,33.3317,-105.673,4.05,54,0,9.77,US,1711554386
431,antsiranana,-12.2787,49.2917,24.42,94,75,0.0,MG,1711554386
432,peniche,39.3558,-9.3811,16.71,91,50,13.46,PT,1711554386
433,daru,-9.0763,143.2092,27.21,84,93,1.97,PG,1711554387
434,richards bay,-28.783,32.0377,24.35,73,1,4.51,ZA,1711554387
435,labrador city,52.9463,-66.9114,-0.46,78,100,3.09,CA,1711554387
436,ghanzi,-21.5667,21.7833,26.07,48,89,4.47,BW,1711554387
437,taulaga,-11.0553,-171.0883,28.5,75,100,2.41,AS,1711554387
438,rudbar,30.15,62.6,26.95,25,100,1.28,AF,1711554387
439,tamanrasset,22.785,5.5228,24.95,10,0,8.23,DZ,1711554388
440,dauphin,51.1494,-100.0502,-12.92,66,0,4.12,CA,1711554388
441,santa ines,-3.6667,-45.38,29.28,72,100,1.31,BR,1711554388
442,vilyuysk,63.7553,121.6247,-15.56,78,100,4.02,RU,1711554388
443,geneina,13.45,22.45,35.27,10,40,1.77,SD,1711554388
444,lauro de freitas,-12.8944,-38.3272,31.01,70,40,6.69,BR,1711554199
445,minas de marcona,-15.2119,-75.1103,22.66,61,1,3.67,PE,1711554389
446,esikhaleni,-28.871,31.8996,24.71,73,5,5.43,ZA,1711554389
447,itoman,26.1247,127.6694,19.01,68,100,3.09,JP,1711554389
448,robore,-18.3333,-59.75,27.05,83,75,0.0,BO,1711554389
449,puli,23.9664,120.9695,20.48,76,21,1.55,TW,1711554389
450,manismata,-2.4667,111.0333,22.54,99,100,1.18,ID,1711554390
451,lihue,21.9789,-159.3672,20.76,92,75,8.23,US,1711554390
452,chibougamau,49.9168,-74.3659,1.79,100,100,6.17,CA,1711554390
453,slave lake,55.2834,-114.769,-4.01,80,75,3.6,CA,1711554195
454,east ballina,-28.8667,153.5833,19.89,75,54,2.65,AU,1711554390
455,rouissat,31.9243,5.3502,23.04,18,0,4.12,DZ,1711554390
456,nizhneudinsk,54.9076,99.0276,-6.04,95,100,0.7,RU,1711554390
457,rio grande,-32.035,-52.0986,25.06,59,3,4.02,BR,1711554153
458,broken hill,-31.95,141.4333,18.24,39,68,5.18,AU,1711554309
459,sweet home,44.3976,-122.7362,9.62,81,100,0.45,US,1711554311
460,kitimat,54.0524,-128.6534,3.16,94,100,2.24,CA,1711554391
461,thabazimbi,-24.5917,27.4116,27.13,37,56,1.19,ZA,1711554391
462,kingston,17.997,-76.7936,30.09,61,20,2.06,JM,1711554099
463,salinopolis,-0.6136,-47.3561,28.79,75,40,3.91,BR,1711554391
464,datong,40.0936,113.2914,3.22,20,0,7.41,CN,1711554391
465,nemuro,43.3236,145.575,-1.48,80,3,3.99,JP,1711554392
466,ocean shores,46.9737,-124.1563,10.57,96,100,1.79,US,1711554392
467,alness,57.696,-4.2551,3.87,92,100,1.58,GB,1711554392
468,usinsk,65.9939,57.5281,-11.07,92,100,4.92,RU,1711554392
469,mata-utu,-13.2816,-176.1745,28.95,75,100,2.53,WF,1711554392
470,matthew town,20.95,-73.6667,26.17,55,0,2.58,BS,1711554392
471,nicoya,10.1483,-85.452,32.26,54,46,0.67,CR,1711554392
472,grantsville,40.5999,-112.4644,7.63,49,0,5.66,US,1711554393
473,rio branco,-9.9747,-67.81,30.34,74,20,2.06,BR,1711554233
474,kargil,34.5667,76.1,-2.85,95,100,0.48,IN,1711554393
475,valdosta,30.8327,-83.2785,21.13,95,100,5.66,US,1711554393
476,kas,36.2018,29.6377,18.18,65,0,3.88,TR,1711554393
477,sisimiut,66.9395,-53.6735,-7.69,87,98,3.37,GL,1711554393
478,margate,51.3813,1.3862,10.94,71,60,4.47,GB,1711554393
479,san patricio,28.017,-97.5169,17.73,55,100,5.95,US,1711554393
480,saint-joseph,-21.3667,55.6167,25.21,80,100,6.3,RE,1711554394
481,iquique,-20.2208,-70.1431,26.02,69,2,1.48,CL,1711554291
482,norfolk,42.1668,-71.2495,8.75,93,100,1.54,US,1711554179
483,kill devil hills,36.0307,-75.676,8.88,97,100,2.57,US,1711554394
484,alaghsas,17.0187,8.0168,39.94,4,82,2.06,NE,1711554394
485,korla,41.7597,86.1469,14.88,30,5,1.81,CN,1711554394
486,leninskiy,54.2781,37.4558,1.03,90,98,1.11,RU,1711554394
487,glace bay,46.1969,-59.957,3.27,98,100,5.14,CA,1711554395
488,ola,59.5833,151.2833,-12.59,97,97,2.25,RU,1711554395
489,khandyga,62.6667,135.6,-9.04,98,100,0.34,RU,1711554395
490,vennesla,58.2694,7.9741,5.16,92,75,7.72,NO,1711554395
491,petauke,-14.2426,31.3253,22.56,75,99,1.69,ZM,1711554395
492,jayapura,-2.5333,140.7,25.66,89,100,1.32,ID,1711554395
493,smithers,54.7804,-127.1743,-4.82,100,0,0.0,CA,1711554395
494,oltinko'l,40.8011,72.1634,22.01,35,100,1.63,UZ,1711554395
495,gubkinskiy,64.434,76.5026,-18.99,100,84,3.7,RU,1711554396
496,port hedland,-20.3167,118.5667,26.03,73,0,3.09,AU,1711554396
497,tenenkou,14.4572,-4.9169,40.12,14,37,2.36,ML,1711554396
498,stephenville,32.2207,-98.2023,13.76,53,0,4.63,US,1711554246
499,thulamahashi,-24.7246,31.1994,29.28,60,6,2.19,ZA,1711554396
500,khark,29.2614,50.3306,21.01,68,0,4.12,IR,1711554396
501,cidade velha,14.9167,-23.6167,26.26,53,20,10.8,CV,1711554396
502,sao miguel do araguaia,-13.275,-50.1628,29.9,65,88,2.24,BR,1711554396
503,linqiong,30.4159,103.4609,13.9,72,80,2.59,CN,1711554397
504,matane,48.8286,-67.522,0.71,99,100,2.84,CA,1711554158
505,kovalam,8.3667,76.9967,30.05,70,40,2.57,IN,1711554397
506,clarksburg,39.2807,-80.3445,16.34,73,75,2.57,US,1711554138
507,al burayqah,30.4062,19.5739,29.79,21,38,2.4,LY,1711554397
508,miasskoye,55.2784,61.8905,2.49,98,100,6.38,RU,1711554397
509,el aouinet,35.8669,7.8867,16.17,34,8,10.78,DZ,1711554397
510,junin de los andes,-39.9504,-71.0694,17.64,32,66,1.74,AR,1711554398
511,flin flon,54.7682,-101.865,-15.09,51,20,2.57,CA,1711554245
512,malango,-2.9627,119.9001,20.11,98,100,0.9,ID,1711554398
513,tipasa,36.5897,2.4475,18.06,61,7,10.86,DZ,1711554398
514,skive,56.5667,9.0333,12.29,71,100,1.79,DK,1711554398
515,cartagena del chaira,1.3349,-74.8429,33.26,55,73,1.18,CO,1711554398
516,emerald,-23.5333,148.1667,23.52,94,97,6.23,AU,1711554398
517,sao borja,-28.6606,-56.0044,29.41,47,0,1.11,BR,1711554129
518,rengo,-34.4167,-70.8667,27.36,36,28,2.02,CL,1711554399
519,rabaul,-4.1967,152.1721,26.97,82,77,2.17,PG,1711554399
520,jolo,6.05,121.0167,25.98,85,94,1.02,PH,1711554399
521,palma sola,-23.9634,-64.2987,30.44,32,0,2.3,AR,1711554399
522,rosetta,31.4044,30.4164,20.01,57,17,5.1,EG,1711554399
523,magadan,59.5667,150.8,-9.85,96,98,2.18,RU,1711554183
524,lospalos,-8.5186,127.0025,23.03,93,10,0.61,TL,1711554399
525,kochenevo,55.0218,82.202,2.66,99,100,2.42,RU,1711554399
526,faya-largeau,17.9257,19.1043,38.94,6,0,2.06,TD,1711554400
527,taybad,34.74,60.7756,20.59,28,0,3.5,IR,1711554400
528,port saint john's,-31.6229,29.5448,22.03,94,100,6.34,ZA,1711554400
529,santa cecilia,-26.9608,-50.4269,25.68,40,15,0.25,BR,1711554400
530,brooks,50.5834,-111.8851,-12.01,85,72,0.51,CA,1711554400
531,colares,38.7992,-9.4469,15.81,96,75,15.2,PT,1711554400
532,bintulu,3.1667,113.0333,25.23,94,40,0.51,MY,1711554283
533,tucuma,-0.1833,-50.05,29.36,72,52,2.45,BR,1711554400
534,erdenet,49.0333,104.0833,-12.28,71,43,1.34,MN,1711554401
535,zimovniki,47.1483,42.4633,10.28,65,84,4.64,RU,1711554401
536,tralee,52.2704,-9.7026,6.14,81,75,6.69,IE,1711554401
537,shuangjiang,26.1547,109.7138,19.11,95,100,0.07,CN,1711554401
538,nezhinka,51.7676,55.3694,2.09,93,75,8.0,RU,1711554401
539,taupo,-38.6833,176.0833,11.53,78,44,4.21,NZ,1711554256
540,aksu,41.1231,80.2644,16.18,20,42,1.64,CN,1711554401
541,mount isa,-20.7333,139.5,21.87,94,83,0.51,AU,1711554402
542,tibanesti,46.9167,27.3333,11.58,66,99,8.75,RO,1711554402
543,alofi,-19.0595,-169.9187,26.94,94,75,1.54,NU,1711554402
544,parthenay,46.6667,-0.4167,10.53,85,97,7.26,FR,1711554402
545,malax,62.9423,21.5731,3.97,75,0,4.12,FI,1711554402
546,rosalie,15.3667,-61.2667,29.75,58,20,1.54,DM,1711554402
547,lincoln,40.8,-96.667,-2.68,50,100,1.54,US,1711554402
548,axim,4.8699,-2.2405,30.53,69,100,4.4,GH,1711554402
549,mount pearl,47.5166,-52.7813,4.07,48,75,4.12,CA,1711554356
550,katabu,-4.9333,122.5167,24.95,94,98,1.44,ID,1711554403
551,pontianak,-0.0333,109.3333,22.99,100,75,2.06,ID,1711554403
552,troitsko-pechorsk,62.7084,56.1964,-5.17,86,100,4.02,RU,1711554403
